"game";"player";"color";"move";"turn"
49;"piscat0re";"Black";"Re8+";92
49;"Alfons2357";"White";"Ne5+";93
49;"piscat0re";"Black";"Kd5";94
49;"Alfons2357";"White";"Qd7#";95
50;"Alfons2357";"White";"e4";1
50;"Tchbz";"Black";"e5";2
50;"Alfons2357";"White";"Nf3";3
50;"Tchbz";"Black";"Nc6";4
50;"Alfons2357";"White";"Bc4";5
50;"Tchbz";"Black";"f6";6
50;"Alfons2357";"White";"d3";7
50;"Tchbz";"Black";"Bb4+";8
50;"Alfons2357";"White";"c3";9
50;"Tchbz";"Black";"Bc5";10
50;"Alfons2357";"White";"O-O";11
50;"Tchbz";"Black";"Nge7";12
50;"Alfons2357";"White";"b4";13
50;"Tchbz";"Black";"Bb6";14
50;"Alfons2357";"White";"Ba3";15
50;"Tchbz";"Black";"a5";16
50;"Alfons2357";"White";"b5";17
50;"Tchbz";"Black";"Na7";18
50;"Alfons2357";"White";"Nbd2";19
50;"Tchbz";"Black";"c6";20
50;"Alfons2357";"White";"Qa4";21
50;"Tchbz";"Black";"d5";22
50;"Alfons2357";"White";"bxc6";23
50;"Tchbz";"Black";"bxc6";24
50;"Alfons2357";"White";"exd5";25
50;"Tchbz";"Black";"Nxd5";26
50;"Alfons2357";"White";"Bxd5";27
50;"Tchbz";"Black";"Qxd5";28
50;"Alfons2357";"White";"c4";29
50;"Tchbz";"Black";"Qxd3";30
50;"Alfons2357";"White";"Rad1";31
50;"Tchbz";"Black";"e4";32
50;"Alfons2357";"White";"Rfe1";33
50;"Tchbz";"Black";"Bxf2+";34
50;"Alfons2357";"White";"Kxf2";35
50;"Tchbz";"Black";"e3+";36
50;"Alfons2357";"White";"Rxe3+";37
50;"Tchbz";"Black";"Qxe3+";38
50;"Alfons2357";"White";"Kxe3";39
50;"Tchbz";"Black";"Kd7";40
50;"Alfons2357";"White";"Ne4+";41
50;"Tchbz";"Black";"Kc7";42
50;"Alfons2357";"White";"Bd6+";43
50;"Tchbz";"Black";"Kd7";44
50;"Alfons2357";"White";"Bc5+";45
50;"Tchbz";"Black";"Kc7";46
50;"Alfons2357";"White";"Qxa5+";47
50;"Tchbz";"Black";"Kb8";48
50;"Alfons2357";"White";"Qb6+";49
50;"Tchbz";"Black";"Bb7";50
50;"Alfons2357";"White";"Bd6+";51
50;"Tchbz";"Black";"Kc8";52
50;"Alfons2357";"White";"Qc7#";53
