,game,player,color,move,turn
1521,21,pedro_verdadeiro,White,Kf3,67
1522,21,Alfons2357,Black,Qc6+,68
1523,21,pedro_verdadeiro,White,Kg3,69
1524,21,Alfons2357,Black,g6,70
1525,21,pedro_verdadeiro,White,a3,71
1526,21,Alfons2357,Black,Kg7,72
1527,21,pedro_verdadeiro,White,a4,73
1528,21,Alfons2357,Black,Ne4+,74
1529,21,pedro_verdadeiro,White,Kf3,75
1530,21,Alfons2357,Black,Qxa4,76
1531,21,pedro_verdadeiro,White,h4,77
1532,21,Alfons2357,Black,Qd1+,78
1533,21,pedro_verdadeiro,White,Kg2,79
1534,21,Alfons2357,Black,Qxg4+,80
1535,21,pedro_verdadeiro,White,Kh2,81
1536,21,Alfons2357,Black,Nf2,82
1537,21,pedro_verdadeiro,White,h5,83
1538,21,Alfons2357,Black,gxh5,84
1539,21,pedro_verdadeiro,White,e4,85
1540,21,Alfons2357,Black,Nd1,86
1541,21,pedro_verdadeiro,White,e5,87
1542,21,Alfons2357,Black,Kf7,88
1543,21,pedro_verdadeiro,White,e6+,89
1544,21,Alfons2357,Black,Kxe6,90
1545,21,pedro_verdadeiro,White,Kh1,91
1546,21,Alfons2357,Black,Ne3,92
1547,21,pedro_verdadeiro,White,Kh2,93
1548,21,Alfons2357,Black,Qg2#,94
1549,22,elad2222,White,d4,1
1550,22,Alfons2357,Black,c6,2
1551,22,elad2222,White,c4,3
1552,22,Alfons2357,Black,Nf6,4
1553,22,elad2222,White,Bg5,5
1554,22,Alfons2357,Black,Ne4,6
1555,22,elad2222,White,Nf3,7
1556,22,Alfons2357,Black,Nxg5,8
1557,22,elad2222,White,Nxg5,9
1558,22,Alfons2357,Black,e5,10
1559,22,elad2222,White,e3,11
1560,22,Alfons2357,Black,Qxg5,12
1561,22,elad2222,White,d5,13
1562,22,Alfons2357,Black,Bb4+,14
1563,22,elad2222,White,Nc3,15
1564,22,Alfons2357,Black,cxd5,16
1565,22,elad2222,White,Qxd5,17
1566,22,Alfons2357,Black,O-O,18
1567,22,elad2222,White,Bd3,19
1568,22,Alfons2357,Black,d6,20
1569,22,elad2222,White,h4,21
1570,22,Alfons2357,Black,Qh5,22
1571,22,elad2222,White,Be2,23
1572,22,Alfons2357,Black,Qf5,24
1573,22,elad2222,White,g4,25
1574,22,Alfons2357,Black,Qxf2+,26
1575,22,elad2222,White,Kxf2,27
1576,22,Alfons2357,Black,Na6,28
1577,22,elad2222,White,Nb5,29
1578,22,Alfons2357,Black,Be6,30
1579,22,elad2222,White,Qxb7,31
1580,22,Alfons2357,Black,Nc5,32
1581,22,elad2222,White,Qc7,33
1582,22,Alfons2357,Black,Ne4+,34
1583,22,elad2222,White,Kg2,35
1584,22,Alfons2357,Black,Rfc8,36
1585,22,elad2222,White,Qe7,37
1586,22,Alfons2357,Black,Re8,38
1587,22,elad2222,White,Qc7,39
1588,22,Alfons2357,Black,Red8,40
1589,22,elad2222,White,Rad1,41
1590,22,Alfons2357,Black,Rd7,42
1591,22,elad2222,White,c5,43
1592,22,Alfons2357,Black,Rxc7,44
1593,22,elad2222,White,Nxc7,45
1594,22,Alfons2357,Black,Rd8,46
1595,22,elad2222,White,Nxe6,47
1596,22,Alfons2357,Black,fxe6,48
1597,22,elad2222,White,Bc4,49
1598,22,Alfons2357,Black,Kf7,50
1599,22,elad2222,White,Rhf1+,51
1600,22,Alfons2357,Black,Ke7,52
1601,22,elad2222,White,g5,53
1602,22,Alfons2357,Black,Bxc5,54
1603,22,elad2222,White,a3,55
1604,22,Alfons2357,Black,d5,56
1605,22,elad2222,White,Bb5,57
1606,22,Alfons2357,Black,Rd6,58
1607,22,elad2222,White,Rc1,59
1608,22,Alfons2357,Black,Bb6,60
1609,22,elad2222,White,Rc8,61
1610,22,Alfons2357,Black,g6,62
1611,22,elad2222,White,Rff8,63
1612,22,Alfons2357,Black,d4,64
1613,22,elad2222,White,Rce8#,65
1614,23,KiwiHunter,White,d4,1
1615,23,Alfons2357,Black,c6,2
1616,23,KiwiHunter,White,Bf4,3
1617,23,Alfons2357,Black,d5,4
1618,23,KiwiHunter,White,c4,5
1619,23,Alfons2357,Black,Nf6,6
1620,23,KiwiHunter,White,e3,7
1621,23,Alfons2357,Black,dxc4,8
1622,23,KiwiHunter,White,Bxc4,9
1623,23,Alfons2357,Black,e6,10
1624,23,KiwiHunter,White,Nf3,11
1625,23,Alfons2357,Black,Nbd7,12
1626,23,KiwiHunter,White,O-O,13
1627,23,Alfons2357,Black,b5,14
1628,23,KiwiHunter,White,Nc3,15
1629,23,Alfons2357,Black,bxc4,16
1630,23,KiwiHunter,White,Rc1,17
1631,23,Alfons2357,Black,Bb7,18
1632,23,KiwiHunter,White,Qa4,19
1633,23,Alfons2357,Black,c5,20
1634,23,KiwiHunter,White,Ne5,21
1635,23,Alfons2357,Black,cxd4,22
1636,23,KiwiHunter,White,exd4,23
1637,23,Alfons2357,Black,Bd6,24
1638,23,KiwiHunter,White,Rfe1,25
1639,23,Alfons2357,Black,O-O,26
1640,23,KiwiHunter,White,d5,27
1641,23,Alfons2357,Black,Bb8,28
1642,23,KiwiHunter,White,dxe6,29
1643,23,Alfons2357,Black,Nc5,30
1644,23,KiwiHunter,White,Qc2,31
1645,23,Alfons2357,Black,Nxe6,32
1646,23,KiwiHunter,White,Rcd1,33
1647,23,Alfons2357,Black,Qa5,34
1648,23,KiwiHunter,White,Nd7,35
1649,23,Alfons2357,Black,Nxd7,36
1650,23,KiwiHunter,White,Rxd7,37
1651,23,Alfons2357,Black,Nc5,38
1652,23,KiwiHunter,White,Rxf7,39
1653,23,Alfons2357,Black,Bxf4,40
1654,23,KiwiHunter,White,Rxg7+,41
1655,23,Alfons2357,Black,Kxg7,42
1656,23,KiwiHunter,White,Re7+,43
1657,23,Alfons2357,Black,Rf7,44
1658,23,KiwiHunter,White,Rxf7+,45
1659,23,Alfons2357,Black,Kxf7,46
1660,23,KiwiHunter,White,Qxh7+,47
1661,23,Alfons2357,Black,Ke6,48
1662,23,KiwiHunter,White,Qxb7,49
1663,23,Alfons2357,Black,Nxb7,50
1664,24,Alfons2357,White,e4,1
1665,24,g0spursg0,Black,e5,2
1666,24,Alfons2357,White,Nf3,3
1667,24,g0spursg0,Black,Nc6,4
