"X";"game";"player";"color";"move";"turn"
32546;435;"Meijers, Viesturs";"White";"Nc3";9
32547;435;"Born, M";"Black";"g6";10
32637;436;"Zahariev, Zahari";"White";"e4";1
32638;436;"Agrapidis, Th";"Black";"c6";2
32639;436;"Zahariev, Zahari";"White";"d4";3
32640;436;"Agrapidis, Th";"Black";"d5";4
32641;436;"Zahariev, Zahari";"White";"exd5";5
32642;436;"Agrapidis, Th";"Black";"cxd5";6
32643;436;"Zahariev, Zahari";"White";"c4";7
32644;436;"Agrapidis, Th";"Black";"Nf6";8
32645;436;"Zahariev, Zahari";"White";"Nc3";9
32646;436;"Agrapidis, Th";"Black";"e6";10
32706;437;"Vysochin, Spartak";"White";"e4";1
32707;437;"Logothetis, Sotirios";"Black";"c6";2
32708;437;"Vysochin, Spartak";"White";"d4";3
32709;437;"Logothetis, Sotirios";"Black";"d5";4
32710;437;"Vysochin, Spartak";"White";"exd5";5
32711;437;"Logothetis, Sotirios";"Black";"cxd5";6
32712;437;"Vysochin, Spartak";"White";"c4";7
32713;437;"Logothetis, Sotirios";"Black";"Nf6";8
32714;437;"Vysochin, Spartak";"White";"Nc3";9
32715;437;"Logothetis, Sotirios";"Black";"e6";10
32777;438;"Holzke, Frank";"White";"e4";1
32778;438;"Svensson, Bengt";"Black";"c6";2
32779;438;"Holzke, Frank";"White";"d4";3
32780;438;"Svensson, Bengt";"Black";"d5";4
32781;438;"Holzke, Frank";"White";"exd5";5
32782;438;"Svensson, Bengt";"Black";"cxd5";6
32783;438;"Holzke, Frank";"White";"c4";7
32784;438;"Svensson, Bengt";"Black";"Nf6";8
32785;438;"Holzke, Frank";"White";"Nc3";9
32786;438;"Svensson, Bengt";"Black";"e6";10
32859;439;"Brynell, Stellan";"White";"e4";1
32860;439;"Engqvist, Thomas";"Black";"c6";2
32861;439;"Brynell, Stellan";"White";"c4";3
32862;439;"Engqvist, Thomas";"Black";"d5";4
32863;439;"Brynell, Stellan";"White";"exd5";5
32864;439;"Engqvist, Thomas";"Black";"cxd5";6
32865;439;"Brynell, Stellan";"White";"cxd5";7
32866;439;"Engqvist, Thomas";"Black";"Nf6";8
32867;439;"Brynell, Stellan";"White";"Nc3";9
32868;439;"Engqvist, Thomas";"Black";"Nxd5";10
33002;440;"Brynell, Stellan";"White";"e4";1
33003;440;"Gyimesi, Zoltan";"Black";"c6";2
33004;440;"Brynell, Stellan";"White";"d4";3
33005;440;"Gyimesi, Zoltan";"Black";"d5";4
33006;440;"Brynell, Stellan";"White";"exd5";5
33007;440;"Gyimesi, Zoltan";"Black";"cxd5";6
33008;440;"Brynell, Stellan";"White";"c4";7
33009;440;"Gyimesi, Zoltan";"Black";"Nf6";8
33010;440;"Brynell, Stellan";"White";"Nc3";9
33011;440;"Gyimesi, Zoltan";"Black";"e6";10
33057;441;"Paehtz, Thomas sr";"White";"e4";1
33058;441;"Tukmakov, Vladimir B";"Black";"c6";2
33059;441;"Paehtz, Thomas sr";"White";"d4";3
33060;441;"Tukmakov, Vladimir B";"Black";"d5";4
33061;441;"Paehtz, Thomas sr";"White";"exd5";5
33062;441;"Tukmakov, Vladimir B";"Black";"cxd5";6
33063;441;"Paehtz, Thomas sr";"White";"c4";7
33064;441;"Tukmakov, Vladimir B";"Black";"Nf6";8
33065;441;"Paehtz, Thomas sr";"White";"Nc3";9
33066;441;"Tukmakov, Vladimir B";"Black";"e6";10
33137;442;"Vysochin, Spartak";"White";"e4";1
33138;442;"Yudasin, Leonid G";"Black";"c6";2
33139;442;"Vysochin, Spartak";"White";"d4";3
33140;442;"Yudasin, Leonid G";"Black";"d5";4
33141;442;"Vysochin, Spartak";"White";"exd5";5
33142;442;"Yudasin, Leonid G";"Black";"cxd5";6
33143;442;"Vysochin, Spartak";"White";"c4";7
33144;442;"Yudasin, Leonid G";"Black";"Nf6";8
33145;442;"Vysochin, Spartak";"White";"Nc3";9
33146;442;"Yudasin, Leonid G";"Black";"e6";10
33267;443;"Votava, Jan";"White";"e4";1
33268;443;"Voloshin, Leonid";"Black";"d5";2
33269;443;"Votava, Jan";"White";"exd5";3
33270;443;"Voloshin, Leonid";"Black";"Nf6";4
33271;443;"Votava, Jan";"White";"c4";5
33272;443;"Voloshin, Leonid";"Black";"c6";6
33273;443;"Votava, Jan";"White";"Nc3";7
33274;443;"Voloshin, Leonid";"Black";"cxd5";8
33275;443;"Votava, Jan";"White";"d4";9
33276;443;"Voloshin, Leonid";"Black";"Nc6";10
33394;445;"Kunte, Abhijit";"White";"e4";1
33395;445;"Ezat, Mohamed";"Black";"c6";2
33396;445;"Kunte, Abhijit";"White";"d4";3
33397;445;"Ezat, Mohamed";"Black";"d5";4
33398;445;"Kunte, Abhijit";"White";"exd5";5
33399;445;"Ezat, Mohamed";"Black";"cxd5";6
33400;445;"Kunte, Abhijit";"White";"c4";7
33401;445;"Ezat, Mohamed";"Black";"Nf6";8
33402;445;"Kunte, Abhijit";"White";"Nc3";9
33403;445;"Ezat, Mohamed";"Black";"Nc6";10
33515;446;"Potkin, Vladimir";"White";"e4";1
33516;446;"Vescovi, Giovanni";"Black";"c6";2
33517;446;"Potkin, Vladimir";"White";"d4";3
33518;446;"Vescovi, Giovanni";"Black";"d5";4
33519;446;"Potkin, Vladimir";"White";"exd5";5
33520;446;"Vescovi, Giovanni";"Black";"cxd5";6
33521;446;"Potkin, Vladimir";"White";"c4";7
33522;446;"Vescovi, Giovanni";"Black";"Nf6";8
33523;446;"Potkin, Vladimir";"White";"Nc3";9
33524;446;"Vescovi, Giovanni";"Black";"e6";10
33643;448;"Brynell, Stellan";"White";"e4";1
33644;448;"Lie, Kjetil A";"Black";"d5";2
33645;448;"Brynell, Stellan";"White";"exd5";3
33646;448;"Lie, Kjetil A";"Black";"Nf6";4
33647;448;"Brynell, Stellan";"White";"c4";5
33648;448;"Lie, Kjetil A";"Black";"c6";6
33649;448;"Brynell, Stellan";"White";"d4";7
33650;448;"Lie, Kjetil A";"Black";"cxd5";8
33651;448;"Brynell, Stellan";"White";"Nc3";9
33652;448;"Lie, Kjetil A";"Black";"e6";10
33690;449;"Kalod, Radek";"White";"e4";1
33691;449;"Zurek, Milan";"Black";"d5";2
33692;449;"Kalod, Radek";"White";"exd5";3
33693;449;"Zurek, Milan";"Black";"Nf6";4
33694;449;"Kalod, Radek";"White";"c4";5
33695;449;"Zurek, Milan";"Black";"c6";6
33696;449;"Kalod, Radek";"White";"Nc3";7
33697;449;"Zurek, Milan";"Black";"cxd5";8
33698;449;"Kalod, Radek";"White";"d4";9
33699;449;"Zurek, Milan";"Black";"Nc6";10
33783;450;"Sokolov, Andrei Y";"White";"e4";1
33784;450;"Loeffler, Markus";"Black";"c6";2
33785;450;"Sokolov, Andrei Y";"White";"c4";3
33786;450;"Loeffler, Markus";"Black";"d5";4
33787;450;"Sokolov, Andrei Y";"White";"exd5";5
33788;450;"Loeffler, Markus";"Black";"cxd5";6
33789;450;"Sokolov, Andrei Y";"White";"cxd5";7
33790;450;"Loeffler, Markus";"Black";"Nf6";8
33791;450;"Sokolov, Andrei Y";"White";"Nc3";9
33792;450;"Loeffler, Markus";"Black";"Nxd5";10
33847;452;"Charbonneau, Pascal";"White";"e4";1
33848;452;"Tyomkin, Dimitri";"Black";"c6";2
33849;452;"Charbonneau, Pascal";"White";"d4";3
33850;452;"Tyomkin, Dimitri";"Black";"d5";4
33851;452;"Charbonneau, Pascal";"White";"exd5";5
33852;452;"Tyomkin, Dimitri";"Black";"cxd5";6
33853;452;"Charbonneau, Pascal";"White";"c4";7
33854;452;"Tyomkin, Dimitri";"Black";"Nf6";8
33855;452;"Charbonneau, Pascal";"White";"Nc3";9
33856;452;"Tyomkin, Dimitri";"Black";"g6";10
33943;454;"Janev, Evgeni";"White";"e4";1
33944;454;"Sargissian, Gabriel";"Black";"c6";2
33945;454;"Janev, Evgeni";"White";"d4";3
33946;454;"Sargissian, Gabriel";"Black";"d5";4
33947;454;"Janev, Evgeni";"White";"exd5";5
33948;454;"Sargissian, Gabriel";"Black";"cxd5";6
33949;454;"Janev, Evgeni";"White";"c4";7
33950;454;"Sargissian, Gabriel";"Black";"Nf6";8
33951;454;"Janev, Evgeni";"White";"Nc3";9
33952;454;"Sargissian, Gabriel";"Black";"e6";10
34209;456;"Parker, Jonathan";"White";"e4";1
34210;456;"Ledger, Andrew J";"Black";"c6";2
34211;456;"Parker, Jonathan";"White";"d4";3
34212;456;"Ledger, Andrew J";"Black";"d5";4
34213;456;"Parker, Jonathan";"White";"exd5";5
34214;456;"Ledger, Andrew J";"Black";"cxd5";6
34215;456;"Parker, Jonathan";"White";"c4";7
34216;456;"Ledger, Andrew J";"Black";"Nf6";8
34217;456;"Parker, Jonathan";"White";"Nc3";9
34218;456;"Ledger, Andrew J";"Black";"Nc6";10
34256;457;"Holzke, Frank";"White";"e4";1
34257;457;"Sadler, Matthew";"Black";"c6";2
34258;457;"Holzke, Frank";"White";"d4";3
34259;457;"Sadler, Matthew";"Black";"d5";4
34260;457;"Holzke, Frank";"White";"exd5";5
34261;457;"Sadler, Matthew";"Black";"cxd5";6
34262;457;"Holzke, Frank";"White";"c4";7
34263;457;"Sadler, Matthew";"Black";"Nf6";8
34264;457;"Holzke, Frank";"White";"Nc3";9
34265;457;"Sadler, Matthew";"Black";"e6";10
34376;458;"Matsuura, Everaldo";"White";"e4";1
34377;458;"Izeta Txabarri, Felix";"Black";"c6";2
34378;458;"Matsuura, Everaldo";"White";"d4";3
34379;458;"Izeta Txabarri, Felix";"Black";"d5";4
34380;458;"Matsuura, Everaldo";"White";"exd5";5
34381;458;"Izeta Txabarri, Felix";"Black";"cxd5";6
34382;458;"Matsuura, Everaldo";"White";"c4";7
34383;458;"Izeta Txabarri, Felix";"Black";"Nf6";8
34384;458;"Matsuura, Everaldo";"White";"Nc3";9
34385;458;"Izeta Txabarri, Felix";"Black";"e6";10
34479;459;"Vescovi, Giovanni";"White";"e4";1
34480;459;"Moreda, Lucas";"Black";"c6";2
34481;459;"Vescovi, Giovanni";"White";"d4";3
34482;459;"Moreda, Lucas";"Black";"d5";4
34483;459;"Vescovi, Giovanni";"White";"exd5";5
34484;459;"Moreda, Lucas";"Black";"cxd5";6
34485;459;"Vescovi, Giovanni";"White";"c4";7
34486;459;"Moreda, Lucas";"Black";"Nf6";8
34487;459;"Vescovi, Giovanni";"White";"Nc3";9
34488;459;"Moreda, Lucas";"Black";"Nc6";10
34524;460;"Sermek, Drazen";"White";"e4";1
34525;460;"Epishin, Vladimir V";"Black";"c6";2
34526;460;"Sermek, Drazen";"White";"d4";3
34527;460;"Epishin, Vladimir V";"Black";"d5";4
34528;460;"Sermek, Drazen";"White";"exd5";5
34529;460;"Epishin, Vladimir V";"Black";"cxd5";6
34530;460;"Sermek, Drazen";"White";"c4";7
34531;460;"Epishin, Vladimir V";"Black";"Nf6";8
34532;460;"Sermek, Drazen";"White";"Nc3";9
34533;460;"Epishin, Vladimir V";"Black";"e6";10
34620;462;"Kunte, Abhijit";"White";"e4";1
34621;462;"Prakash, G B";"Black";"c6";2
34622;462;"Kunte, Abhijit";"White";"d4";3
34623;462;"Prakash, G B";"Black";"d5";4
34624;462;"Kunte, Abhijit";"White";"exd5";5
34625;462;"Prakash, G B";"Black";"cxd5";6
34626;462;"Kunte, Abhijit";"White";"c4";7
34627;462;"Prakash, G B";"Black";"Nf6";8
34628;462;"Kunte, Abhijit";"White";"Nc3";9
34629;462;"Prakash, G B";"Black";"e6";10
34705;463;"Kharlov, Andrei";"White";"e4";1
34706;463;"Prakash, G B";"Black";"c6";2
34707;463;"Kharlov, Andrei";"White";"d4";3
34708;463;"Prakash, G B";"Black";"d5";4
34709;463;"Kharlov, Andrei";"White";"exd5";5
34710;463;"Prakash, G B";"Black";"cxd5";6
34711;463;"Kharlov, Andrei";"White";"c4";7
34712;463;"Prakash, G B";"Black";"Nf6";8
34713;463;"Kharlov, Andrei";"White";"Nc3";9
34714;463;"Prakash, G B";"Black";"e6";10
34772;464;"Hansen, Sune Berg";"White";"e4";1
34773;464;"Baumhus, Reinhard";"Black";"c6";2
34774;464;"Hansen, Sune Berg";"White";"c4";3
34775;464;"Baumhus, Reinhard";"Black";"d5";4
34776;464;"Hansen, Sune Berg";"White";"exd5";5
34777;464;"Baumhus, Reinhard";"Black";"cxd5";6
34778;464;"Hansen, Sune Berg";"White";"cxd5";7
34779;464;"Baumhus, Reinhard";"Black";"a6";8
34780;464;"Hansen, Sune Berg";"White";"Nc3";9
34781;464;"Baumhus, Reinhard";"Black";"Nf6";10
34866;465;"Greenfeld, Alon";"White";"e4";1
34867;465;"Doettling, Fabian";"Black";"c6";2
34868;465;"Greenfeld, Alon";"White";"d4";3
34869;465;"Doettling, Fabian";"Black";"d5";4
34870;465;"Greenfeld, Alon";"White";"exd5";5
34871;465;"Doettling, Fabian";"Black";"cxd5";6
34872;465;"Greenfeld, Alon";"White";"c4";7
34873;465;"Doettling, Fabian";"Black";"Nf6";8
34874;465;"Greenfeld, Alon";"White";"Nc3";9
34875;465;"Doettling, Fabian";"Black";"e6";10
35063;468;"Bergez, Luc";"White";"e4";1
35064;468;"Kacheishvili, Giorgi";"Black";"c6";2
35065;468;"Bergez, Luc";"White";"c4";3
35066;468;"Kacheishvili, Giorgi";"Black";"d5";4
35067;468;"Bergez, Luc";"White";"exd5";5
35068;468;"Kacheishvili, Giorgi";"Black";"cxd5";6
35069;468;"Bergez, Luc";"White";"cxd5";7
35070;468;"Kacheishvili, Giorgi";"Black";"Nf6";8
35071;468;"Bergez, Luc";"White";"Bb5+";9
35072;468;"Kacheishvili, Giorgi";"Black";"Nbd7";10
35234;470;"Nevednichy, Vladislav";"White";"e4";1
35235;470;"Nisipeanu, Liviu-Dieter";"Black";"c6";2
35236;470;"Nevednichy, Vladislav";"White";"d4";3
35237;470;"Nisipeanu, Liviu-Dieter";"Black";"d5";4
35238;470;"Nevednichy, Vladislav";"White";"exd5";5
35239;470;"Nisipeanu, Liviu-Dieter";"Black";"cxd5";6
35240;470;"Nevednichy, Vladislav";"White";"Bd3";7
35241;470;"Nisipeanu, Liviu-Dieter";"Black";"Nc6";8
35242;470;"Nevednichy, Vladislav";"White";"c3";9
35243;470;"Nisipeanu, Liviu-Dieter";"Black";"Qc7";10
35314;471;"Wohl, Aleksandar H";"White";"e4";1
35315;471;"Dunnington, Angus J";"Black";"c6";2
35316;471;"Wohl, Aleksandar H";"White";"d4";3
35317;471;"Dunnington, Angus J";"Black";"d5";4
35318;471;"Wohl, Aleksandar H";"White";"exd5";5
35319;471;"Dunnington, Angus J";"Black";"cxd5";6
35320;471;"Wohl, Aleksandar H";"White";"Bd3";7
35321;471;"Dunnington, Angus J";"Black";"Nc6";8
35322;471;"Wohl, Aleksandar H";"White";"c3";9
35323;471;"Dunnington, Angus J";"Black";"Nf6";10
35377;472;"Seres, Lajos";"White";"e4";1
35378;472;"Zimmerman, Yuri";"Black";"c6";2
35379;472;"Seres, Lajos";"White";"d4";3
35380;472;"Zimmerman, Yuri";"Black";"d5";4
35381;472;"Seres, Lajos";"White";"exd5";5
35382;472;"Zimmerman, Yuri";"Black";"cxd5";6
35383;472;"Seres, Lajos";"White";"Bd3";7
35384;472;"Zimmerman, Yuri";"Black";"Nc6";8
35385;472;"Seres, Lajos";"White";"c3";9
35386;472;"Zimmerman, Yuri";"Black";"Nf6";10
35389;473;"Korneev, Oleg";"White";"e4";1
35390;473;"Moreda, Lucas";"Black";"c6";2
35391;473;"Korneev, Oleg";"White";"c4";3
35392;473;"Moreda, Lucas";"Black";"d5";4
35393;473;"Korneev, Oleg";"White";"exd5";5
35394;473;"Moreda, Lucas";"Black";"cxd5";6
35395;473;"Korneev, Oleg";"White";"cxd5";7
35396;473;"Moreda, Lucas";"Black";"Nf6";8
35397;473;"Korneev, Oleg";"White";"Nc3";9
35398;473;"Moreda, Lucas";"Black";"Nxd5";10
35506;474;"Sokolov, Andrei Y";"White";"e4";1
35507;474;"Schwalfenberg, Joerg";"Black";"c6";2
35508;474;"Sokolov, Andrei Y";"White";"c4";3
35509;474;"Schwalfenberg, Joerg";"Black";"d5";4
35510;474;"Sokolov, Andrei Y";"White";"exd5";5
35511;474;"Schwalfenberg, Joerg";"Black";"cxd5";6
35512;474;"Sokolov, Andrei Y";"White";"cxd5";7
35513;474;"Schwalfenberg, Joerg";"Black";"Nf6";8
35514;474;"Sokolov, Andrei Y";"White";"Nc3";9
35515;474;"Schwalfenberg, Joerg";"Black";"Nxd5";10
35608;476;"Gdanski, Jacek";"White";"e4";1
35609;476;"Macieja, Bartlomiej";"Black";"c6";2
35610;476;"Gdanski, Jacek";"White";"d4";3
35611;476;"Macieja, Bartlomiej";"Black";"d5";4
35612;476;"Gdanski, Jacek";"White";"exd5";5
35613;476;"Macieja, Bartlomiej";"Black";"cxd5";6
35614;476;"Gdanski, Jacek";"White";"c4";7
35615;476;"Macieja, Bartlomiej";"Black";"Nf6";8
35616;476;"Gdanski, Jacek";"White";"Nc3";9
35617;476;"Macieja, Bartlomiej";"Black";"e6";10
35812;479;"Wahls, Matthias";"White";"e4";1
35813;479;"Rogers, Ian";"Black";"c6";2
35814;479;"Wahls, Matthias";"White";"c4";3
35815;479;"Rogers, Ian";"Black";"d5";4
35816;479;"Wahls, Matthias";"White";"cxd5";5
35817;479;"Rogers, Ian";"Black";"cxd5";6
35818;479;"Wahls, Matthias";"White";"exd5";7
35819;479;"Rogers, Ian";"Black";"Nf6";8
35820;479;"Wahls, Matthias";"White";"Nc3";9
35821;479;"Rogers, Ian";"Black";"g6";10
35866;480;"Stripunsky, Alexander";"White";"e4";1
35867;480;"Dreev, Alexey S";"Black";"c6";2
35868;480;"Stripunsky, Alexander";"White";"d4";3
35869;480;"Dreev, Alexey S";"Black";"d5";4
35870;480;"Stripunsky, Alexander";"White";"exd5";5
35871;480;"Dreev, Alexey S";"Black";"cxd5";6
35872;480;"Stripunsky, Alexander";"White";"c4";7
35873;480;"Dreev, Alexey S";"Black";"Nf6";8
35874;480;"Stripunsky, Alexander";"White";"Nc3";9
35875;480;"Dreev, Alexey S";"Black";"Nc6";10
36056;482;"Vajda, Levente";"White";"e4";1
36057;482;"Berescu, Alin";"Black";"c6";2
36058;482;"Vajda, Levente";"White";"d4";3
36059;482;"Berescu, Alin";"Black";"d5";4
36060;482;"Vajda, Levente";"White";"exd5";5
36061;482;"Berescu, Alin";"Black";"cxd5";6
36062;482;"Vajda, Levente";"White";"c4";7
36063;482;"Berescu, Alin";"Black";"Nf6";8
36064;482;"Vajda, Levente";"White";"Nc3";9
36065;482;"Berescu, Alin";"Black";"e6";10
36176;484;"Roiz, Michael";"White";"e4";1
36177;484;"Doettling, Fabian";"Black";"c6";2
36178;484;"Roiz, Michael";"White";"d4";3
36179;484;"Doettling, Fabian";"Black";"d5";4
36180;484;"Roiz, Michael";"White";"exd5";5
36181;484;"Doettling, Fabian";"Black";"cxd5";6
36182;484;"Roiz, Michael";"White";"c4";7
36183;484;"Doettling, Fabian";"Black";"Nf6";8
36184;484;"Roiz, Michael";"White";"Nc3";9
36185;484;"Doettling, Fabian";"Black";"e6";10
36233;485;"De Vreugt, Dennis";"White";"e4";1
36234;485;"Kaganskiy, Gleb";"Black";"c6";2
36235;485;"De Vreugt, Dennis";"White";"d4";3
36236;485;"Kaganskiy, Gleb";"Black";"d5";4
36237;485;"De Vreugt, Dennis";"White";"exd5";5
36238;485;"Kaganskiy, Gleb";"Black";"cxd5";6
36239;485;"De Vreugt, Dennis";"White";"c4";7
36240;485;"Kaganskiy, Gleb";"Black";"Nf6";8
36241;485;"De Vreugt, Dennis";"White";"Nc3";9
36242;485;"Kaganskiy, Gleb";"Black";"e6";10
36317;486;"Bitoon, Richard";"White";"e4";1
36318;486;"Antonio, Rogelio jr";"Black";"c6";2
36319;486;"Bitoon, Richard";"White";"d4";3
36320;486;"Antonio, Rogelio jr";"Black";"d5";4
36321;486;"Bitoon, Richard";"White";"exd5";5
36322;486;"Antonio, Rogelio jr";"Black";"cxd5";6
36323;486;"Bitoon, Richard";"White";"c4";7
36324;486;"Antonio, Rogelio jr";"Black";"Nf6";8
36325;486;"Bitoon, Richard";"White";"Nc3";9
36326;486;"Antonio, Rogelio jr";"Black";"e6";10
36438;487;"Cheutshenko, Robert";"White";"e4";1
36439;487;"Raud, Rainer";"Black";"c6";2
36440;487;"Cheutshenko, Robert";"White";"d4";3
36441;487;"Raud, Rainer";"Black";"d5";4
36442;487;"Cheutshenko, Robert";"White";"exd5";5
36443;487;"Raud, Rainer";"Black";"cxd5";6
36444;487;"Cheutshenko, Robert";"White";"c4";7
36445;487;"Raud, Rainer";"Black";"Nf6";8
36446;487;"Cheutshenko, Robert";"White";"Nc3";9
36447;487;"Raud, Rainer";"Black";"g6";10
36488;488;"Sokolov, Andrei Y";"White";"e4";1
36489;488;"Schlosser, Philipp";"Black";"c6";2
36490;488;"Sokolov, Andrei Y";"White";"c4";3
36491;488;"Schlosser, Philipp";"Black";"d5";4
36492;488;"Sokolov, Andrei Y";"White";"exd5";5
36493;488;"Schlosser, Philipp";"Black";"cxd5";6
36494;488;"Sokolov, Andrei Y";"White";"cxd5";7
36495;488;"Schlosser, Philipp";"Black";"Nf6";8
36496;488;"Sokolov, Andrei Y";"White";"Nc3";9
36497;488;"Schlosser, Philipp";"Black";"Nxd5";10
36781;491;"Solleveld, Maarten";"White";"e4";1
36782;491;"Jadoul, Michel";"Black";"d5";2
36783;491;"Solleveld, Maarten";"White";"exd5";3
36784;491;"Jadoul, Michel";"Black";"Nf6";4
36785;491;"Solleveld, Maarten";"White";"c4";5
36786;491;"Jadoul, Michel";"Black";"c6";6
36787;491;"Solleveld, Maarten";"White";"d4";7
36788;491;"Jadoul, Michel";"Black";"cxd5";8
36789;491;"Solleveld, Maarten";"White";"Nc3";9
36790;491;"Jadoul, Michel";"Black";"g6";10
36846;492;"Van den Doel, Erik";"White";"e4";1
36847;492;"Langeweg, Kick";"Black";"c6";2
36848;492;"Van den Doel, Erik";"White";"d4";3
36849;492;"Langeweg, Kick";"Black";"d5";4
36850;492;"Van den Doel, Erik";"White";"exd5";5
36851;492;"Langeweg, Kick";"Black";"cxd5";6
36852;492;"Van den Doel, Erik";"White";"c4";7
36853;492;"Langeweg, Kick";"Black";"Nf6";8
36854;492;"Van den Doel, Erik";"White";"Nc3";9
36855;492;"Langeweg, Kick";"Black";"e6";10
36968;493;"Hunt, Adam";"White";"e4";1
36969;493;"Koneru, Humpy";"Black";"c6";2
36970;493;"Hunt, Adam";"White";"d4";3
36971;493;"Koneru, Humpy";"Black";"d5";4
36972;493;"Hunt, Adam";"White";"exd5";5
36973;493;"Koneru, Humpy";"Black";"cxd5";6
36974;493;"Hunt, Adam";"White";"c4";7
36975;493;"Koneru, Humpy";"Black";"Nf6";8
36976;493;"Hunt, Adam";"White";"Nc3";9
36977;493;"Koneru, Humpy";"Black";"e6";10
37184;495;"Brynell, Stellan";"White";"e4";1
37185;495;"Solozhenkin, Evgeniy";"Black";"c6";2
37186;495;"Brynell, Stellan";"White";"d4";3
37187;495;"Solozhenkin, Evgeniy";"Black";"d5";4
37188;495;"Brynell, Stellan";"White";"exd5";5
37189;495;"Solozhenkin, Evgeniy";"Black";"cxd5";6
37190;495;"Brynell, Stellan";"White";"c4";7
37191;495;"Solozhenkin, Evgeniy";"Black";"Nf6";8
37192;495;"Brynell, Stellan";"White";"Nc3";9
37193;495;"Solozhenkin, Evgeniy";"Black";"e6";10
37275;496;"Szuhanek, Ranko";"White";"e4";1
37276;496;"Milu, Romeo Sorin";"Black";"c6";2
37277;496;"Szuhanek, Ranko";"White";"d4";3
37278;496;"Milu, Romeo Sorin";"Black";"d5";4
37279;496;"Szuhanek, Ranko";"White";"exd5";5
37280;496;"Milu, Romeo Sorin";"Black";"cxd5";6
37281;496;"Szuhanek, Ranko";"White";"c4";7
37282;496;"Milu, Romeo Sorin";"Black";"Nf6";8
37283;496;"Szuhanek, Ranko";"White";"Nc3";9
37284;496;"Milu, Romeo Sorin";"Black";"e6";10
37298;497;"Milu, Romeo Sorin";"White";"e4";1
37299;497;"Novakovic, Dragan";"Black";"c6";2
37300;497;"Milu, Romeo Sorin";"White";"d4";3
37301;497;"Novakovic, Dragan";"Black";"d5";4
37302;497;"Milu, Romeo Sorin";"White";"exd5";5
37303;497;"Novakovic, Dragan";"Black";"cxd5";6
37304;497;"Milu, Romeo Sorin";"White";"Bd3";7
37305;497;"Novakovic, Dragan";"Black";"Nc6";8
37306;497;"Milu, Romeo Sorin";"White";"c3";9
37307;497;"Novakovic, Dragan";"Black";"Nf6";10
37322;498;"Weinzettl, Ernst";"White";"e4";1
37323;498;"Ganaus, Hannes";"Black";"c6";2
37324;498;"Weinzettl, Ernst";"White";"d4";3
37325;498;"Ganaus, Hannes";"Black";"d5";4
37326;498;"Weinzettl, Ernst";"White";"exd5";5
37327;498;"Ganaus, Hannes";"Black";"cxd5";6
37328;498;"Weinzettl, Ernst";"White";"c4";7
37329;498;"Ganaus, Hannes";"Black";"Nf6";8
37330;498;"Weinzettl, Ernst";"White";"Nc3";9
37331;498;"Ganaus, Hannes";"Black";"Nc6";10
37532;502;"Seeman, Tarvo";"White";"e4";1
37533;502;"Salo, Tapio";"Black";"c6";2
37534;502;"Seeman, Tarvo";"White";"c4";3
37535;502;"Salo, Tapio";"Black";"d5";4
37536;502;"Seeman, Tarvo";"White";"cxd5";5
37537;502;"Salo, Tapio";"Black";"cxd5";6
37538;502;"Seeman, Tarvo";"White";"exd5";7
37539;502;"Salo, Tapio";"Black";"Nf6";8
37540;502;"Seeman, Tarvo";"White";"Nc3";9
37541;502;"Salo, Tapio";"Black";"Nxd5";10
37769;505;"Kunte, Abhijit";"White";"e4";1
37770;505;"Galkin, Alexander";"Black";"c6";2
37771;505;"Kunte, Abhijit";"White";"d4";3
37772;505;"Galkin, Alexander";"Black";"d5";4
37773;505;"Kunte, Abhijit";"White";"exd5";5
37774;505;"Galkin, Alexander";"Black";"cxd5";6
37775;505;"Kunte, Abhijit";"White";"c4";7
37776;505;"Galkin, Alexander";"Black";"Nf6";8
37777;505;"Kunte, Abhijit";"White";"Nc3";9
37778;505;"Galkin, Alexander";"Black";"e6";10
37787;506;"Antonio, Rogelio jr";"White";"e4";1
37788;506;"Adianto, Utut";"Black";"c6";2
37789;506;"Antonio, Rogelio jr";"White";"d4";3
37790;506;"Adianto, Utut";"Black";"d5";4
37791;506;"Antonio, Rogelio jr";"White";"exd5";5
37792;506;"Adianto, Utut";"Black";"cxd5";6
37793;506;"Antonio, Rogelio jr";"White";"Bd3";7
37794;506;"Adianto, Utut";"Black";"Nc6";8
37795;506;"Antonio, Rogelio jr";"White";"c3";9
37796;506;"Adianto, Utut";"Black";"Nf6";10
37799;507;"Juswanto, Denny";"White";"e4";1
37800;507;"Antonio, Rogelio jr";"Black";"c6";2
37801;507;"Juswanto, Denny";"White";"d4";3
37802;507;"Antonio, Rogelio jr";"Black";"d5";4
37803;507;"Juswanto, Denny";"White";"exd5";5
37804;507;"Antonio, Rogelio jr";"Black";"cxd5";6
37805;507;"Juswanto, Denny";"White";"Bd3";7
37806;507;"Antonio, Rogelio jr";"Black";"Nc6";8
37807;507;"Juswanto, Denny";"White";"c3";9
37808;507;"Antonio, Rogelio jr";"Black";"Qc7";10
37885;508;"Bischoff, Klaus";"White";"e4";1
37886;508;"Dautov, Rustem";"Black";"c6";2
37887;508;"Bischoff, Klaus";"White";"d4";3
37888;508;"Dautov, Rustem";"Black";"d5";4
37889;508;"Bischoff, Klaus";"White";"exd5";5
37890;508;"Dautov, Rustem";"Black";"cxd5";6
37891;508;"Bischoff, Klaus";"White";"Bd3";7
37892;508;"Dautov, Rustem";"Black";"Nc6";8
